sentiment,sentence,label,word_count,char_count,avg_word_length,digit_count
neutral,china unicom  nyse  chu  hkse  0762  and shse  600050  the second largest mobile carrier in the country,0,17,103,6.0588235294117645,10
neutral,maximum amount of terminations in finland is 40 employees  the company added,0,12,76,6.333333333333333,2
neutral,measures will be launched immediately and are due to be finalized in the first quarter of 2010,0,17,94,5.529411764705882,4
neutral,metsabotnia will finance the payment of dividends  the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the uruguay operations  and shares in pohjolan voima  and by utilising its existing financing facilities,0,41,264,6.439024390243903,0
neutral,metso s delivery will include a complete coated board line with related air systems and two winders,0,17,99,5.823529411764706,0
neutral,mobile data transfer is expected to increase explosively in the lte era,0,12,71,5.916666666666667,0
neutral,most of the dividend will go to the grimaldi family,0,10,51,5.1,0
neutral,mr bakman sees also expansion options on the tallinnhelisnki link  claiming however  that operating the link with only a single ship is not enough,0,24,146,6.083333333333333,0
positive,mreal corporation press release on 3 november at 1035 am mreal corporation was the second best company in the materials sector including eg forest industry companies in the carbon disclosure leadership index cdli  nordic report 2009,1,36,232,6.444444444444445,9
neutral,mreal said there are  no grounds  for the rumors  which  have been circulating in the market for some months,0,19,108,5.684210526315789,0
neutral,nastola  axe 14 jobs 16 february 2010  finnish wood products technology firm raute oyj hel  rutav said today that it will transfer to nastola  southern finland  the production of its jyvaskyla plant  which will affect 14 people,0,37,227,6.135135135135135,10
neutral,neste shipping is the most likely to remain finnish as the oil sector and its transports are significant for emergency supply,0,21,125,5.9523809523809526,0
neutral,net investment income,0,3,21,7.0,0
neutral,no compensation for its news  opinions or distributions,0,8,55,6.875,0
neutral,no financial details were available,0,5,35,7.0,0
neutral,no financial details were disclosed,0,5,35,7.0,0
neutral,no financial details were provided,0,5,34,6.8,0
neutral,no financial details were reported,0,5,34,6.8,0
neutral,no more wasteburning facilities should be built,0,7,47,6.714285714285714,0
neutral,no price was given for the transaction  which merges two london companies that have worked together on a number of projects including delivery of timetables for britain s national express east coast rail networks,0,34,212,6.235294117647059,0
neutral,no pricing details were disclosed,0,5,33,6.6,0
neutral,nokia said it still expects to sell 150 more million symbian devices in years to come  giving an indication of how it expects the phone 7 handoff to work,0,29,153,5.275862068965517,4
neutral,nordea bank estonia is part of the largest financial group in the nordic countries,0,14,82,5.857142857142857,0
neutral,of the company s net sales  38  was acquired in finland  21  in other european countries  40  in asia  and 1  in the us,0,24,119,4.958333333333333,7
neutral,officials did not disclose the contract value,0,7,45,6.428571428571429,0
neutral,on dec 1  grimaldi acquired 15 million shares and a 501percent stake in finnlines,0,14,81,5.785714285714286,6
neutral,only lnnen tehtaat showed a loss  but it has only recently started streamlining measures,0,14,88,6.285714285714286,0
negative,operating cash flow after investments totalled eur 613 mn compared to eur 753 mn in the corresponding period in 2007,-1,20,116,5.8,10
positive,oriolakd expects its invoicing in 2008 to be higher than the comparable invoicing of 2007,1,15,89,5.933333333333334,8
neutral,otherwise the situation is under control,0,6,40,6.666666666666667,0
neutral,our customers come from the following countries  uk  usa  spain  france  italy  germany  china  hong kong  sweden  norway  netherlands  austria  belgium  switzerland  czech republic  finland  canada  russia  ukraine  denmark  ireland  south korea and liechtenstein,0,34,264,7.764705882352941,0
neutral,our customers come from the following countries  uk  usa  spain  france  italy  germany  china  sweden  norway  netherlands  austria  belgium  switzerland  czech republic  serbia  finland  canada  russia  ukraine  portugal  denmark  ireland  south korea  estonia and liechtenstein,0,35,280,8.0,0
neutral,our indepth expertise extends to the fields of energy  industry  urban  mobility and water  environment,0,15,103,6.866666666666666,0
neutral,particular attention is being paid to energy efficiency in the construction of the building  as it is designed to meet the requirements of energy class b  and leed certification will be applied for,0,33,197,5.96969696969697,0
neutral,paychex has more than 100 offices serving approximately 554000 payroll clients nationwide as of may 31  2009,0,17,108,6.352941176470588,15
neutral,payment of shares shall be effected on subscription,0,8,51,6.375,0
neutral,pcs digital guatemala has been using tecnomen s prepaid system in telgua fixed networks as well as code division multiple access  or cdma  and global system for mobile communication  or gsm  since 2003,0,33,201,6.090909090909091,4
neutral,poyry is a global consulting and engineering firm focusing on the energy  forest industry and infrastructure  environment sectors,0,18,129,7.166666666666667,0
neutral,poyry is a global expert in consulting and engineering,0,9,54,6.0,0
neutral,poyry plc additional information by  heikki malinen  president and ceo  poyry plc tel 358 10 33 21307 poyry is a global expert in consulting and engineering,0,26,156,6.0,12
neutral,price talk is in the euribor plus 2 bps area and the sole lead is citigroup,0,16,75,4.6875,1
neutral,product deliveries will not be interrupted  the refiner said  giving no financial details,0,13,89,6.846153846153846,0
neutral,production is scheduled to start by the end of april 2007,0,11,57,5.181818181818182,4
neutral,protalix has  42 million in cash and no sales,0,9,45,5.0,2
neutral,public services will also be available,0,6,38,6.333333333333333,0
neutral,published by globes online  israel business news  wwwglobesonlinecom  on november 16  2009  copyright of globes publisher itonut 1983 ltd 2009,0,20,142,7.1,14
neutral,ramirent finland is the domestic unit of machinery rental company ramirent oyj hel  rmr1v,0,14,89,6.357142857142857,1
neutral,raute is listed on the nordic exchange in helsinki,0,9,50,5.555555555555555,0
neutral,registration is required,0,3,24,8.0,0
neutral,related links  flexiblebaseloadoperation thewartsila32generating set gasconversions this is the shorter of two versions of this press release,0,17,141,8.294117647058824,2
neutral,rosendal at outoteccom eila paatela  vice president  corporate communications tel 358 20 529 2004  358 400 817198 email eila,0,19,124,6.526315789473684,24
neutral,runway visual range is a calculated assessment of the distance that a pilot can see down a runway,0,18,97,5.388888888888889,0
neutral,salcomp s charger manufacturing plant in india is located in the nokia telecom park in the state of tamil nadu  in the eastern part of india,0,26,140,5.384615384615385,0
neutral,saunalahti is a part of the elisa group,0,8,39,4.875,0
neutral,says brian burton  head of it security  vodafone uk,0,9,51,5.666666666666667,0
neutral,seller is the finnish elcoteq group  the largest european electronics manufacturing services company,0,13,100,7.6923076923076925,0
neutral,solteq plc announcement 16122010 share repurchase 16122010 in the helsinki stock exchange solteq plc now holds a total of 486969 shares including the shares repurchased on 16122010,0,27,180,6.666666666666667,30
neutral,some of the most recent technology deliveries include refinery technology to anrak aluminium  an iron ore pelletizing plant to tata steel and iron ore sintering plants to bhushan steel,0,29,184,6.344827586206897,0
neutral,sponda plc s annual general meeting decided on 23 march 2005 to establish a shareholders  nomination committee to prepare proposals for the annual general meeting in 2006 on the composition of the board of directors and their remuneration,0,38,238,6.2631578947368425,10
neutral,srv will also build an aqua park with wellness area  a restaurant and a multifunctional ice arena,0,17,97,5.705882352941177,0
neutral,ssh communications security corporation is headquartered in helsinki  finland,0,9,77,8.555555555555555,0
neutral,ssh communications security corporation is headquartered in helsinki  finland,0,9,77,8.555555555555555,0
neutral,ssh establishes new global sales and marketing group to be led by george adams  adams establishes global sales and marketing group to drive worldwide programs supporting ssh tectia enterprise security solutions,0,31,210,6.774193548387097,0
neutral,status  agreed,0,2,14,7.0,0
neutral,steek  which was set up in 2002  is based in bordeaux  southwestern france,0,13,74,5.6923076923076925,4
neutral,stockmann plc company announcement february 20  2007  at 1340 an annual summary of stockmann s stock exchange and financial press releases in 2006 is available on the company s website at the address wwwstockmanncom,0,34,215,6.323529411764706,14
neutral,stora enso  a global paper  packaging and wood products company  and neste oil  a finnish company engaged in the refining and marketing of oil  have inaugurated the demonstration plant at varkaus  finland for biomass to liquids production utilizing forestry residues,0,40,266,6.65,0
neutral,stuk today is a full service house expert in radiation and nuclear safety issues,0,14,80,5.714285714285714,0
neutral,sullivan said some of the boards  really involve a lot of work  and people should get paid for their time,0,20,105,5.25,0
neutral,suomen paikallissanomat oy is part of alma media group and it currently publishes 15 local newspapers across finland,0,18,116,6.444444444444445,2
neutral,talvivaara is listed on the london stock exchange main market and nasdaq omx helsinki and is included in the ftse 250 index,0,22,123,5.590909090909091,3
neutral,tecnotree s convergent charging solution includes functionality for prepaid and postpaid billing  charging and rating of voice calls  video calls and raw data traffic for both mobile and fixed networks,0,30,201,6.7,0
neutral,telecom has a foreign investment limit of 74   but it appears that mobile vas does not  which means that tecnomen can pick up as much as 966,0,27,140,5.185185185185185,5
neutral,teleste bk optiflex amplifier products will be used in ongoing capacity upgrade of kdg s network to bidirectionality,0,18,116,6.444444444444445,0
neutral,teleste has some 30 offices worldwide and is listed on the nordic exchange in helsinki,0,15,86,5.733333333333333,2
neutral,teleste was set up in 1954 and is divided into broadband cable networks and video networks business areas,0,18,105,5.833333333333333,4
neutral,the 2500passenger ferry will have dimensions of 185 m length overall  170 m length between perpendiculars  2770 m breadth and 655 m design draught,0,24,146,6.083333333333333,17
neutral,the acquisition does not have to be from the frozen foods or fish sector  as long as it has synergies with lnnen tehtaat s other businesses,0,26,139,5.346153846153846,0
neutral,the acquisition price was not disclosed,0,6,39,6.5,0
neutral,the aforementioned shareholders have informed that they will propose to the annual general meeting that the number of members of the board of directors shall be five and that besides the present members of the board of directors also mr lassi noponen shall be elected to the board of directors,0,50,293,5.86,0
neutral,the aim of the ceo s qa sessions is to give further clarity on information  which has been made public already earlier,0,22,118,5.363636363636363,0
neutral,the board of directors was authorized to decide on other terms of the share issue,0,15,81,5.4,0
neutral,the bridge will be 12 km long and is located between anasmotet by the road e20 and the new traffic junction in marieholm by the road e45,0,27,136,5.037037037037037,6
neutral,the buildings  with about 40 condominiums each  will be built in 4 or 5 stages,0,15,78,5.2,4
neutral,the business area has operations in finland  sweden  denmark  estonia  latvia and lithuania,0,13,91,7.0,0
neutral,the buyer is real estate owner propertos oy  but the companies have agreed not to disclose financial details of the deal,0,21,120,5.714285714285714,0
neutral,the capital structure of solidium may be complemented by other financial instruments in the future,0,15,98,6.533333333333333,0
neutral,the category was marked by maturity and the recession,0,9,53,5.888888888888889,0
neutral,the chain is to unite 4550 centres by the end of 2008,0,12,53,4.416666666666667,8
neutral,the company has some 410 employees and an annual turnover of eur65 4 m vaahto group is listed on the nordic exchange in helsinki,0,24,128,5.333333333333333,6
neutral,the company is also seeking possibilities to relocate the luumaki personnel  some 50 people  to other upm mills,0,18,111,6.166666666666667,2
neutral,the company offers payroll services  including payroll processing  payroll tax administration  and employee pay services  including direct deposit  check signing  and readychex,0,22,176,8.0,0
neutral,the company operates its business through two reportable segments  including banking and investment services  and nonlife insurance,0,17,131,7.705882352941177,0
neutral,the company s board of directors has proposed a dividend of eur0 12 per share for 2006,0,17,86,5.0588235294117645,7
neutral,the company s board of directors will propose a dividend of eur 014 for 2008 at the annual general meeting,0,20,106,5.3,7
neutral,the company s plant in russia will continue to make tyres for its near markets  while the plant in nokia in finland will manufacture tyres for other markets,0,28,156,5.571428571428571,0
neutral,the company s share is listed in the mid cap segment of the nasdaq omx helsinki,0,16,79,4.9375,0
neutral,the company s share is quoted on nasdaq omx helsinki rautaruukki oyj  rtrks,0,13,75,5.769230769230769,0
neutral,the company s us subsidiary vaisala inc acquires aviation systems maintenance  inc asmi  a kansas  us based airport service company with over 26 million usd net sales in 2008,0,29,174,6.0,6
positive,the company said that it has started to investigate streamlining its operations in order to meet the tightening competition on the mobile phone charger market,1,25,158,6.32,0
neutral,the company then said it will focus its resources on clinical research,0,12,70,5.833333333333333,0
neutral,the company turnover amounted to meur 279 in 2007,0,9,49,5.444444444444445,7
neutral,the company website is wwwahlstromcom,0,5,37,7.4,0
neutral,the company will be part of teleste s video and broadband solutions business area,0,14,81,5.785714285714286,0
neutral,the company will publish its financial statement for 2008 on february 25  2009,0,13,78,6.0,10
neutral,the company will release its 2010 results on 11 february 2011,0,11,61,5.545454545454546,10
neutral,the company will use the money for product development and research activities through 2013 in its key markets finland  germany  italy and france,0,23,145,6.304347826086956,4
neutral,the continued operations mean the structure after the restructuring of the aspocomp group including aspocomp oulu and the headquarter operations,0,20,144,7.2,0
neutral,the contract covers turnkey deliveries to all five airports operated by the authority  john f kennedy  laguardia  newark  teterboro and stewart international,0,22,157,7.136363636363637,0
neutral,the contract includes heating plant equipment and associated installation work,0,10,78,7.8,0
neutral,the contract involves refurbishing the bathrooms of 189 units as well as replumbing their water and sewer pipes,0,18,111,6.166666666666667,3
neutral,the contracts comprise turnkey orders for roro systems for two rorocruise vessels under construction for viking line and tallink,0,19,128,6.7368421052631575,0
neutral,the cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008  the statement says,0,28,152,5.428571428571429,8
neutral,the cranes would be installed onboard two freighters ordered by singaporean ship owner masterbulk,0,14,97,6.928571428571429,0
neutral,the customers will have an access to integrated propeller and gear packages from one source,0,15,91,6.066666666666666,0
neutral,the deal is subject to approval by the norwegian competition authorities,0,11,72,6.545454545454546,0
neutral,the deal means that ten persons in three countries will transfer to tieto,0,13,73,5.615384615384615,0
neutral,the deal will have no significant effect on the acquiring company s equity ratio,0,14,80,5.714285714285714,0
neutral,the deliveries are scheduled for the summer and autumn of 2008,0,11,62,5.636363636363637,4
neutral,the development of the technological park  which will specialize in telecommunications and information technologies  is part of the state program for the formation of technoparks for hitech sectors in russia,0,30,207,6.9,0
neutral,the ecommerce site and flagship will be managed by marimekko north america retail llc  a subsidiary established in the us last year,0,22,131,5.954545454545454,0
neutral,the final price will be specified by 14 may 2010  the acquiring company said,0,14,76,5.428571428571429,6
neutral,the finlandbased company says it will move into an existing 260000squarefoot facility in september,0,14,98,7.0,6
neutral,the finnish business delegation includes representatives from over 20 companies that include nokia corp  finnfund  outokumpu oyj  oko bank  alteams oy and cargotec corp,0,24,168,7.0,2
neutral,the finnish company is building a 800000 mtyear biodiesel plant in singapore,0,12,76,6.333333333333333,6
neutral,the firm s uk head office is in rugby road  lutterworth,0,11,55,5.0,0
neutral,the first group of customers to be trained will be paintshop owners and their assistants,0,15,88,5.866666666666666,0
neutral,the first stage of the contract covers 133 stores and 600 cash registers,0,13,72,5.538461538461538,6
neutral,the fish content of the nuggets is 85   and the fish comes from canada and finland,0,16,82,5.125,2
neutral,the following information was released by comptel  tomorrow the chairman of the federal communications commission is scheduled to deliver the national broadband plan to congress,0,25,177,7.08,0
neutral,the front surfaces of these valve plates are directed towards each other,0,12,72,6.0,0
neutral,the ground barleycorn has been fully produced in finland and will be available in stores as of the beginning of 2010,0,21,116,5.523809523809524,4
neutral,the implementation of the deal is subject to the approval by the finnish competition authority,0,15,94,6.266666666666667,0
neutral,the inaugural speech will be given by hannu kyrolainen  finland s ambassador to the czech republic,0,16,98,6.125,0
neutral,the increase range will vary up to 10,0,8,37,4.625,2
neutral,the initial estimated total value was 1744900 eur and the final award value was 1744900 eur,0,16,91,5.6875,14
neutral,the internal revenue service sees about 20 percent of all taxpayers wait until the last two weeks to file  with about 40 million returns filed in april,0,27,151,5.592592592592593,4
neutral,the latest date for registration is on 4 april  2006,0,10,52,5.2,5
negative,the layoffs will affect 240 people out of the total 320 okmetic employees in finland,-1,15,84,5.6,6
neutral,the line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages,0,20,119,5.95,3
negative,the majority of the company s personnel in finland is temporarily laid off from one to six weeks in the period from february to june 2009 period,-1,27,144,5.333333333333333,4
neutral,the mall will be financed on a parity basis by pearl plaza llc  the joint venture company established by the chinese investor shanghai industrial investment holdings co ltd  and srv group,0,31,187,6.032258064516129,0
neutral,the maximum amount of the capital loan will be eur30m and the minimum subscription  eur10 000,0,16,93,5.8125,7
neutral,the maximum number of new shares to be offered is 22 million,0,12,60,5.0,2
neutral,the measures taken will cause onetime costs during the final part of 2006,0,13,73,5.615384615384615,4
neutral,the mill will have capacity to produce 500000 tonnes of pulp per year,0,13,69,5.3076923076923075,6
neutral,the money will be spread mainly over 2011 and 2012  the company said,0,13,68,5.230769230769231,8
neutral,the natural source of isoprene is the tree species hevea brasiliensis  also known as the rubber tree,0,17,100,5.882352941176471,0
neutral,the new activity will incur an investment of about 5 meur,0,11,57,5.181818181818182,1
neutral,the new company will likely hold an ipo on the nyse or another international stock exchange  according to altimo which manages the alfa group s telecommunications assets and teliasonera s agreement  which has been published on the website of the us securities and exchange commission,0,45,283,6.288888888888889,0
neutral,the new majority owners of aspocomp thailand co  ltd are certain private persons belonging to immediate circle of aspocomp s present joint venture partner  saha pathana interholding plc,0,28,185,6.607142857142857,0
neutral,the new organization consists of two business units  charging  messaging and finance  administration,0,13,100,7.6923076923076925,0
neutral,the new sepa cads will replace finnish bank cards,0,9,49,5.444444444444445,0
neutral,the order comprises all production lines for a plywood mill  company said in a statement received by lesprom network,0,19,116,6.105263157894737,0
neutral,the order comprises four ball mills  which will be organized in two different streams for treating ore in the pilanesberg platinum mine,0,22,135,6.136363636363637,0
neutral,the order includes a new crecent former  headbox  and reel,0,10,58,5.8,0
neutral,the output of the contracts totals 72 mwe,0,8,41,5.125,2
neutral,the parties have agreed not to disclose the price of the deal  the group said in a press release,0,19,96,5.052631578947368,0
neutral,the parties have agreed not to disclose the transaction value,0,10,61,6.1,0
neutral,the payment date is march 25  2010,0,7,34,4.857142857142857,6
neutral,the plans will result in the introduction of new and highly specialized manufacturing methods and also entail changes to personnel at the facility,0,23,146,6.3478260869565215,0
neutral,the platform is based built on intel s secondgeneration mid platform  called moorestown,0,13,87,6.6923076923076925,0
neutral,the price of the 10000 kroon par value bonds was 966351 kroons in the primary issue,0,16,83,5.1875,11
neutral,the proposal by the board of directors on the issuance of option rights will otherwise correspond to the proposal by the board of directors in the notice to the general meeting,0,31,176,5.67741935483871,0
neutral,the purchase sum is about eur 10mn us 1297 mn,0,10,45,4.5,6
neutral,the recruitment is related to the relocation of stora enso s research operations to karlstad  central sweden,0,17,108,6.352941176470588,0
neutral,the remote radio head module will be available at 4w power for 25 ghz and 35 ghz tdd frequency bands,0,20,100,5.0,5
neutral,the report examines the medical equipment business structure and operations  history and products  and provides an analysis of its key medical equipment revenue lines,0,24,166,6.916666666666667,0
neutral,the restructuring measures will not affect the production of packaging printing material,0,12,88,7.333333333333333,0
neutral,the sale  comprising the margarine business in finland and poland  follows the approval of the polish competition authorities earlier in october,0,21,144,6.857142857142857,0
neutral,the sale of savcor face to cencorp will result in a profit or loss which can not yet be determined  owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates,0,37,213,5.756756756756757,0
neutral,the sale will be finalized in september or october  the company said,0,12,68,5.666666666666667,0
neutral,the share capital of alma media corporation business id 19447574 is eur 4476751380 and it is divided into 74612523 shares,0,20,121,6.05,26
neutral,the shares subscribed for under the stock options were registered in the trade register on 20 january 2011  as of which date the new shares will establish shareholder rights,0,29,173,5.9655172413793105,6
neutral,the ship cranes  which will be manufactured by macgregor s partner plants in china  will be delivered between 20082010 for vessels ordered by chinese cosco  german peter dohle and hong kong based cido shipping,0,34,209,6.147058823529412,8
neutral,the ship unloader is totally enclosed along the entire conveying line to the storage facilities,0,15,95,6.333333333333333,0
neutral,the site will cover over six hectares,0,7,37,5.285714285714286,0
neutral,the study was not designed to enable formal statistical evaluation of therapeutic activity  the company said,0,16,108,6.75,0
neutral,the transaction will take place without payment of merger consideration,0,10,71,7.1,0
neutral,the unit is planned to be operational during the second half of 2007 and in full stream in 2008,0,19,95,5.0,8
neutral,the wireless industry is bracing itself for the iphone  which will launch on june 29,0,15,84,5.6,2
neutral,their offering also covers localisation services related to production transfer to the finnish company s customers that already have production in asian market or have made the decision to transfer production there,0,32,214,6.6875,0
neutral,there are currently some ten shops selling tikkurila s paints in kazakhstan  and more shops will be opened continuously,0,19,119,6.2631578947368425,0
neutral,there have been 15 initial public offerings announced in sweden this year  compared with two during the same period a year earlier  bloomberg data shows,0,25,152,6.08,2
neutral,they both will report to oriolakd s chief executive officer eero hautaniemi,0,12,75,6.25,0
neutral,this is the company s first contract abroad,0,8,43,5.375,0
neutral,this release is not an offer of securities for sale into the united states or elsewhere,0,16,87,5.4375,0
neutral,this solution is an extension to the existing online mediation solution delivered earlier by comptel and ibm,0,17,108,6.352941176470588,0
neutral,through its partnership with finnish paulig s danish subsidiary oscar  puljonki acquired a sales organization in the european market,0,19,132,6.947368421052632,0
neutral,tieto in latvia is represented by it services companies tietoenator alise and tietoenator  which has operations in the industries of financial services cards  retail and logistics and it outsourcing and managed services,0,32,219,6.84375,0
neutral,together with latvia  cramo will operate 54 rental outlets in the baltic states,0,13,79,6.076923076923077,2
neutral,two other sites will be included later on,0,8,41,5.125,0
neutral,under a preliminary estimation  the technology park will measure about 50000 square meters,0,13,90,6.923076923076923,5
neutral,under the changes envisaged  hk ruokatalo would reduce its number of industrial places of business in finland from eight to six,0,21,127,6.0476190476190474,0
neutral,upon completion of the sale proha would get some usd12 7 m for its stake in artemis,0,17,83,4.882352941176471,3
neutral,wrtsil s aim is to serve the rapidly growing number of vessels and increasing marine activity in the barents sea region,0,21,119,5.666666666666667,0
neutral,valga lihatoostus markets its products under the maks  moorits trademark,0,10,72,7.2,0
neutral,we know that it exists   artemyev said,0,7,38,5.428571428571429,0
neutral,we offer our customers solutions based on renewable raw materials,0,10,65,6.5,0
neutral,when dialing in  the participants should quote 877417 as conference id,0,11,70,6.363636363636363,6
neutral,work on the assignment has already started and is due for completion in spring 2011,0,15,83,5.533333333333333,4
neutral,yesterday  legrand issued its e300 million fixed rate deal maturing 2017,0,11,72,6.545454545454546,7
neutral,yvonne jones is owner of chameleon interiors,0,7,44,6.285714285714286,0
neutral,zao yit moskovia builds housing in moscow and its surrounding cities,0,11,68,6.181818181818182,0
neutral,bawag  is to issue a benchmark  covered deal,0,8,44,5.5,0
neutral,jvc will stop producing dvd players in brazil  jvc do brazil  a subsidiary of japan s jvc group announced it will stop the production of dvd players in brazil,0,29,158,5.448275862068965,0
neutral,swedbank hypotek  is to issue a benchmark  fixed rate covered deal in euros  maturing january 2010,0,16,98,6.125,4
neutral,argentine agricultural export company calafate has tapped compatriot firm finnegans for a software solution  the latter company said in a statement,0,21,147,7.0,0
neutral,finnish printed circuit boards  pcbs  maker aspocomp group oyj said on december 4  2006 it named henry gilchrist senior vice president of the group s asian operations  as of january 8  2007,0,32,189,5.90625,10
neutral,nordic infrastructure construction is one of our strategic growth areas,0,10,71,7.1,0
neutral,pulp and paper industries are growing in countries like china and russia,0,12,72,6.0,0
neutral,sanoma is a buyer not a target   he said,0,9,40,4.444444444444445,0
neutral,after the transaction  tikkurila has no powder coatingsrelated operations   the company said,0,12,92,7.666666666666667,0
neutral,if you need malware removal tools  type the url of your vendor of choice directly into the browser bar and use links on their website   wrote trend micro s rik ferguson on monday,0,33,178,5.393939393939394,0
neutral,it wo nt happen overnight,0,5,25,5.0,0
neutral,printed fabrics and related design expertise have always been the core of marimekko s business and brand,0,17,104,6.117647058823529,0
neutral,serving customers locally is one of the cornerstones of customer focus for us,0,13,77,5.923076923076923,0
neutral,we have become convinced that we can do that very quickly   he told finnish business reporters,0,16,94,5.875,0
neutral,we know there are some of our own people out there,0,11,50,4.545454545454546,0
neutral,lemiste city is the environment for a knowledgebased economy providing work for 3300 people with the total turnover of its companies amounting to eek 54 bn   said lo prnits  chairman of the supervisory board of lemiste city and mainor,0,39,234,6.0,6
neutral,19 may 2010  finnish company lemminkainen oyj  hel  lem1s  said today that it will construct an office building at toolonlahti in downtown helsinki  without disclosing financial details,0,27,185,6.851851851851852,7
neutral,25 november 2010  finnish paints and coatings company tikkurila oyj  hel  tik1v  said today that finnish stateowned investment company solidium oy sold its 147  stake in the company for a total of eur98m,0,33,203,6.151515151515151,12
neutral,26 january 2011  finnish software solutions provider basware  hel  bas1v  said yesterday it adjusted its strategy and goals for the next four years with focus on international growth mainly via acquisitions,0,31,206,6.645161290322581,7
neutral,26 november 2010  finnish sportsequipment maker amer sports oyj  hel  ameas  said today it has obtained a eur30m schuldschein note loan from a pool of international investors,0,27,174,6.444444444444445,8
neutral,3 january 2011  scandinavian lenders sampo bank  hel  samas   pohjola bank  hel  poh1s  and svenska handelsbanken  sto  shb a  have provided a eur160m  usd213m  line of credit to lemminkainen oyj  hel  lem1s   the finnish construction firm said on friday,0,39,254,6.512820512820513,13
negative,55 workers in ml will be affected by the closedown,-1,10,50,5.0,2
neutral,a coker crane will be supplied to tesoro corporation s golden eagle refinery in martinez  california  while a similar crane will be delivered to bp s castell refinery in spain,0,30,175,5.833333333333333,0
neutral,a few employees would remain at the oulu plant in support functions for other group units,0,16,89,5.5625,0
neutral,a huge issue for us is the button placement,0,9,43,4.777777777777778,0
neutral,a merger between upm and finnishswedish stora enso is not likely either,0,12,71,5.916666666666667,0
neutral,a paper mill in the central maine town of madison soon will have a new owner,0,16,76,4.75,0
neutral,a total 30  of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010,0,27,134,4.962962962962963,10
neutral,a total of 131000 talvivaara mining company plc s new shares were subscribed for during the period between may 1  2010 and june 30  2010 under the company s stock option rights 2007a,0,33,182,5.515151515151516,21
neutral,a total of 38244 new citycon shares with a nominal value of eur 135 per share were subscribed on 19 april exercising the abc options based on the company s stock option plan 1999,0,34,178,5.235294117647059,14
neutral,a total of 750330 new citycon shares with a nominal value of eur 135 per share were subscribed in december exercising the abc options based on the company s stock option plan 1999,0,33,179,5.424242424242424,13
neutral,abn amro capital has agreed to sell its helsinkibased designer homeware producer  iittala oyj  to crosstown consumer products group fiskars corp  for eur230 million to eur235 million   310 million to  316 million,0,32,212,6.625,12
neutral,according to preliminary information by the finnish forest industries federation  imports of roundwood to finland increased to about 20 million m3 in 2005  representing an increase of 15  from 2004,0,30,197,6.566666666666666,13
negative,finlandbased stockmann group has closed seven franchising sports stores nike in russia,-1,12,86,7.166666666666667,0
neutral,finnish ac drives manufacturer vacon is acquiring the ac drives business of tb wood s  part of the us group altra holdings,0,22,122,5.545454545454546,0
neutral,finnish beverage company olvi is one of the last listed companies in finland that has not yet published its financial result for the second quarter of 2009,0,27,155,5.7407407407407405,4
neutral,finnish department store group stockmann is planning to acquire about eur 141mn through a directed issue and a rights offering,0,20,126,6.3,3
neutral,finnish kemira group s ceo  lasse kurkilahti  says the group s structural reorganisation will continue for at least a year,0,20,122,6.1,0
neutral,finnish power company fortum reports 89  of its electricity was generated without carbon dioxide emissions in 2007,0,17,114,6.705882352941177,6
neutral,finnish rautaruukki s engineering division ruukki engineering will reorganise its operations in the mo i rana plant in norway,0,19,125,6.578947368421052,0
neutral,finnish stainless steel manufacturer outokumpu in degefors is planning to recruit new engineers in order to meet a retirement wave over the next few years,0,25,154,6.16,0
neutral,finnish wrtsil that provides power solutions for the marine and energy markets has opened a service centre in murmansk  in russia,0,21,129,6.142857142857143,0
negative,in finland  sampo bank  now part of the danske bank group  will lay off staff from the administrative and support functions,-1,21,123,5.857142857142857,0
neutral,local government commissioner of ml  kurt svensson  says he will contact the management of finnish company componenta to find out if there are any alternatives to the company s decision to close down its plant in ml,0,37,215,5.8108108108108105,0
neutral,private equity investor capman  the owner of finnish lumene cosmetics company  is planning to list lumene,0,16,105,6.5625,0
negative,scanfil  a systems supplier and contract manufacturer to the communications sector  will give notice to 20 productional employees  and temporarily lay off 15 employees at the company s plant in sievi  in finland,-1,33,211,6.393939393939394,4
negative,scanfil  a systems supplier and contract manufacturer to the communications sector  will start personnel negotiations in oulu  in finland  to lay off staff temporarily,-1,24,167,6.958333333333333,0
neutral,swedish engineering consultant firm etteplan is to establish a unit in town borlnge  by the turn of the month marchapril 2008,0,21,125,5.9523809523809526,4
neutral,the finnish investment company sponda is conducting negotiations to acquire the business center dukat palace2 located in the center of moscow  from london  regional properties,0,25,175,7.0,1
neutral,according to finnish fim bank  alpro s price would be around eur 100mn150mn,0,13,75,5.769230769230769,6
neutral,according to heikkil  more than just  refreshment and energy  will soon be found in soft drinks also in finland,0,19,111,5.842105263157895,0
neutral,according to hk ruokatalo  almost all the meat used by the company comes from finland,0,15,85,5.666666666666667,0
neutral,according to lnnen tehtaat s ceo matti karppinen  the company aims to deliver fish products to its customers a day earlier than it currently does,0,25,145,5.8,0
neutral,according to olvi  the company is already negotiating new agreements,0,10,68,6.8,0
